sedalea,latitude,longitude
1801410,40.9204453,-86.2897364
1810980,38.53521,-86.6203212
1807920,41.0425613,-87.4018179
1807860,38.8866221,-86.4748133
1808070,39.9611526,-87.4695708
1800240,39.0842326,-85.0288888
1807260,39.8614172,-85.8825467
1803120,39.8268972,-85.6594316
1803450,38.0200703,-87.5861659
1802880,41.6504588,-87.4511231
1811460,41.2674829,-87.3819539
1805700,39.1260479,-84.8769501
1811190,39.2623545,-84.978405
1811340,40.3047647,-86.9849353
1804320,41.6216378,-87.4938102
1802490,41.3921185,-87.3235672
1802910,41.5767347,-87.2528784
1807710,38.81008,-87.0613809
1812450,38.6231916,-87.1545092
1800480,40.5555127,-87.2940497
1805400,40.4108906,-86.8633508
1812870,40.447459,-86.912504
1813230,41.1325363,-85.6799661
1807020,40.1129991,-85.3877672
1809840,40.1026089,-85.5092283
1810440,39.9942647,-85.710823
1805880,40.1561119,-85.2670793
1807410,38.3179365,-85.9114742
1801230,38.8196916,-86.2262454
1805550,41.3691485,-85.7709116
1812420,41.2204696,-85.8617223
1811370,41.1220774,-86.0285931
1812240,41.489393,-85.9712045
1805580,41.5533603,-86.6722619
1801060,39.8135495,-85.5441384
1807380,39.925427,-85.12664
1808280,39.9970961,-85.4882744
1810380,39.8198331,-85.3479148
1811730,40.0552625,-85.1552238
1807680,40.8715725,-84.9262594
1801020,39.8613838,-86.381303
1802550,39.7751626,-86.5688769
1808970,39.6758341,-86.3831843
1804500,40.2966004,-85.5088058
1807230,40.1818739,-85.5083797
1808940,40.8303071,-86.4921691
1802460,40.0317057,-86.9154788
1806060,38.7220343,-86.87294
1812090,39.4291426,-87.3903754
1806480,40.1406098,-86.2376094
1801200,39.9654794,-86.1483688
1807440,39.9171246,-85.3524713
1800660,40.0072369,-85.3181733
1807800,41.2059822,-86.7828623
1809360,41.0221294,-86.8641976
1807620,39.3827531,-86.2147793
1803870,41.600853,-87.3405443
1804350,41.3910871,-87.4787149
1804560,41.5466221,-87.4576162
1804590,41.5288988,-87.2687662
1804620,41.5610433,-87.2767486
1809370,38.4776329,-85.8365591
1803940,38.477071,-85.6201024
1801920,38.2989494,-85.762362
1803780,41.7327992,-84.9467851
1806840,41.6632698,-86.1608178
1810290,41.6631416,-86.3130754
1810260,40.6291842,-84.9409201
1800060,40.7527967,-84.9292038
1805340,41.2775323,-86.595699
1805450,41.4781248,-87.4616638
1805460,41.5510681,-87.3854798
1807350,41.54691,-87.5045891
1809690,41.478941,-87.3066829
1813200,41.676754,-87.476491
1808900,38.3978982,-87.232532
1801560,39.7979152,-84.9987996
1813050,39.7722134,-85.1295787
1802400,41.6432653,-85.9340818
1807650,40.0536465,-86.0217262
1810650,39.9983501,-85.9394182
1800120,40.2667043,-85.6584206
1803150,40.4907766,-85.9324932
1811250,40.4350982,-86.0521133
1800390,39.318603,-85.2279188
1804800,39.1700736,-85.304062
1802280,41.1379319,-85.4716472
1813110,41.6372763,-85.5511848
1804710,40.8263938,-85.4785975
1806030,40.7537328,-86.3777566
1810360,38.1223011,-86.1011329
1802700,40.6016627,-86.605966
1808760,41.615165,-86.1282664
1807560,41.6832109,-86.5547513
1812120,38.6708541,-87.5148378
1807830,38.8279534,-87.3570915
1810410,38.590418,-87.4624132
1810640,38.2840456,-86.8069779
1800008,39.0262822,-87.0648079
1800600,39.0269816,-86.8930089
1810110,39.182641,-87.1872042
1808190,39.9491233,-84.9320719
1800330,38.6351071,-86.9899801
1806510,39.4385923,-86.4414276
1807140,39.5833441,-86.3278336
1802130,40.3052307,-86.3537093
1809810,38.6835012,-86.0856484
1812930,38.5558147,-86.240886
1804470,40.4354804,-86.2531105
1802040,40.5207329,-86.2056789
1800900,41.4282968,-86.1301833
1809060,41.3240709,-86.3253166
1802520,41.1750575,-86.4597959
1800180,41.2230306,-86.2462914
1802640,39.6786557,-86.2754512
1805670,39.8798709,-86.0114259
1808910,39.8782716,-86.2669563
1812720,39.885363,-86.1441502
1812360,39.7692952,-86.0100789
1803750,39.6773296,-86.0107899
1808820,39.6742165,-86.1526461
1803570,39.3004477,-85.7897818
1800360,39.1657361,-85.9027552
1809510,39.81065,-84.8758147
1803000,38.5387606,-85.9943433
1800690,38.3367471,-86.1494407
1803720,38.2337253,-86.0075419
1805370,40.4830463,-86.1389423
1811610,39.6152589,-84.9145998
1803990,39.6574711,-86.9194703
1810500,39.5756618,-86.8326655
1800270,39.7607134,-86.3941455
1806660,39.662836,-86.5726982
1803700,39.4289698,-85.031447
1808100,39.8753539,-86.5550946
1802610,39.2057127,-85.5893656
1810140,39.5385685,-85.7704435
1803210,39.5415308,-85.6973116
1810830,39.4294744,-85.8652664
1810170,38.6971465,-86.7654688
1807080,40.2141256,-85.1555126
1804050,39.8503259,-85.7615142
1806090,40.6589088,-86.0521524
1808850,40.7848869,-86.0443895
1807900,40.1361049,-86.8939882
1800107,41.342774,-86.8423155
1809720,40.4128621,-86.5765377
1802160,40.2635565,-86.6048899
1803660,40.3044105,-86.5105293
1810900,39.6786242,-87.3293468
1808460,41.3863866,-86.5831002
1809630,41.0777175,-86.2714175
1811430,40.7277029,-87.0826
1804170,41.5321824,-87.4292524
1811220,38.8258545,-85.029681
1803030,40.5319517,-85.5178144
1806240,40.3866817,-85.7145696
1808340,40.5791243,-85.8094908
1899997,39.3960143,-86.0581156
1802970,41.4177077,-85.2762479
1812900,41.4308679,-85.569557
1801890,39.5874763,-86.029468
1803240,39.392422,-85.9770386
1804110,39.6167707,-86.1139317
1803060,41.3783768,-84.8791895
1810230,41.2687618,-85.37056
1805520,41.6710316,-85.3749799
1810680,40.6706771,-86.2691953
1811100,41.6224288,-84.9625745
1810470,40.8065653,-87.4107782
1804260,40.1542826,-85.9911277
1813080,40.0515828,-86.17088
1809300,41.6352968,-85.1867632
1801590,41.4178603,-85.0709854
1803840,41.3253673,-85.1357326
1804230,41.5377407,-84.8907563
1803090,39.0371908,-86.7528498
1805910,39.0390972,-87.188947
1800840,39.4381583,-87.0993837
1806120,38.8223104,-85.3942544
1810800,38.703909,-85.5130536
1809120,41.4820353,-86.4403114
1811490,41.2801355,-86.0990519
1811910,41.475794,-86.2762496
1802830,39.9966334,-86.2912292
1808640,38.4814041,-86.4042424
1806080,40.334299,-87.3491772
1805790,40.020612,-86.4322814
1800750,41.310715,-87.1515421
1802800,41.5877393,-87.0391475
1809000,41.3684856,-86.9962174
1920850,41.4450075,-92.6125964
1904950,41.1238006,-92.5762789
1911040,40.8506495,-95.2422957
1927240,40.9795588,-95.0970516
1907050,41.0501145,-93.3129736
1930560,40.7322516,-93.3734797
1904560,40.674229,-94.6956193
1914850,41.7864782,-92.119938
1904830,41.9672422,-92.0497593
1919140,41.4694149,-91.7789132
1928020,41.4572116,-92.3313709
1907440,42.7992319,-92.6704368
1910710,41.5851693,-95.0868735
1914880,41.8565704,-95.1604935
1910350,41.0252405,-94.1463439
1916620,40.8822097,-94.5790764
1930780,40.8241807,-91.1661327
1903540,42.0161699,-93.6158567
1920250,42.0304841,-93.4883398
1928560,42.0232781,-93.7804311
1904200,41.9012652,-93.6218308
1908310,41.0346821,-94.3848177
1914370,42.7697208,-94.1460066
1918330,42.5391146,-94.3990914
1999019,42.2591858,-94.0742447
1912600,42.737851,-94.4118042
1911820,42.5230831,-94.1190985
1927480,42.273133,-93.9176156
1910980,41.5129071,-92.1196682
1922440,41.1699331,-92.1696048
1915660,41.3422378,-91.9570927
1900026,43.0048993,-95.6189322
1903090,41.5049772,-94.5910499
1903960,41.7456948,-94.9089115
1927500,41.5220538,-94.3098132
1917250,41.8889071,-91.3572394
1930750,41.6914005,-91.3184325
1931800,41.5919632,-91.0506092
1911250,41.5839735,-94.8411001
1999017,41.5452851,-93.1637607
1907080,43.0916416,-92.6659298
1927600,42.8507627,-92.0983766
1931620,42.1270573,-96.1599897
1926820,41.5901199,-93.4112595
1909570,41.8791375,-95.5895997
1929640,41.4636129,-95.2037684
1906060,41.7953266,-90.3108608
1907710,41.864941,-90.204171
1911520,40.7201216,-95.4664025
1926250,40.7518851,-95.6912781
1908880,41.9821992,-90.6688608
1910130,42.0806599,-90.3249868
1921090,41.9394803,-90.3769524
1906000,41.8197164,-90.784041
1913110,41.309353,-94.4901566
1921810,41.1970559,-94.3533306
1918960,41.2265724,-93.2610015
1921720,42.0176415,-91.1486717
1917550,41.5143327,-91.4359494
1917820,41.3130107,-91.2176266
1908580,41.5462669,-90.693631
1920940,41.689318,-90.5571133
1921210,43.4231499,-93.2341684
1912230,42.4946184,-95.5005102
1921600,42.3049078,-95.2721209
1925380,42.4860188,-95.1986586
1925410,42.1725523,-95.4934873
1907860,41.8854235,-91.7144338
1914700,41.6474703,-91.5611275
1919710,40.8820425,-92.8406097
1903270,41.0332888,-92.9266677
1906750,40.7066418,-92.912272
1905750,43.3929445,-93.9021374
1920830,43.3927867,-94.2559682
1927900,43.2201228,-94.0395099
1928200,42.855093,-94.2592873
1925980,43.1897543,-95.8245919
1912480,43.3670508,-95.9692819
1919800,40.7122876,-92.7011588
1925620,40.688471,-93.1280762
1907380,42.7425713,-93.7844629
1909990,42.6361867,-93.9354205
1920340,43.1156422,-92.3496714
1911970,42.9642538,-92.2000102
1920100,41.0121112,-93.9470334
1903750,42.5898634,-92.8343861
1903060,42.5209307,-93.0171769
1913470,42.7509788,-93.1177986
1906810,41.8472547,-90.5391488
1905070,41.7478866,-93.4117719
1903930,41.401466,-95.0134447
1916680,41.209185,-95.8037778
1912810,43.2724995,-94.8714767
1916420,42.877516,-94.880299
1907620,43.1298807,-93.3473582
1918780,43.1454659,-93.2029375
1929100,43.1096017,-93.4602235
1925050,43.1050931,-94.8830027
1904020,42.7309125,-95.4358365
1900023,42.9022669,-95.170338
1918540,42.4093866,-91.3006127
1910690,42.3317333,-93.1348995
1914730,42.5310813,-93.2490733
1915750,42.5869118,-95.9485207
1916530,42.8050952,-96.2270382
1918630,42.7715179,-95.7507157
1924120,42.7726438,-95.987026
1926400,42.5189864,-96.3897089
1931290,42.9931517,-96.3963611
1903360,43.0763451,-94.2317459
1908220,41.3228705,-95.8685832
1928230,41.3646459,-95.7118673
1900027,41.2817276,-95.4080869
1913440,40.6261546,-95.6612496
1912120,40.8560851,-95.6805274
1905190,43.1979463,-96.0867299
1931020,43.3793692,-96.4194647
1926370,43.0769758,-96.2048361
1924660,43.1952534,-96.3567959
1907900,41.887125,-93.3634423
1907920,42.1149728,-93.3193472
1920910,41.8111927,-93.6207599
1931080,42.024984,-93.1345766
1918030,41.5879149,-92.8209178
1921870,41.2943338,-92.6264335
1907170,42.7920841,-95.5554406
1900028,42.3471777,-94.3300703
1930630,42.4645193,-93.8470518
1914580,42.4339836,-91.8979121
1910200,42.0110184,-94.2281631
1925590,42.3801263,-96.3161112
1931950,42.4278712,-96.0649148
1927390,42.6272736,-95.1725507
1920190,42.9296223,-92.5065741
1921840,43.2768791,-92.7815306
1922380,42.158798,-94.4068232
1922530,41.8193148,-94.1378187
1920580,42.6111117,-94.9250506
1900006,42.9564824,-91.8635988
1906540,42.0180745,-91.7226719
1927060,42.0706634,-91.4545994
1910410,43.3739113,-91.2615427
1918120,43.0306972,-91.3202527
1922470,41.4185522,-92.9034702
1928170,41.215034,-92.9282263
1918720,42.0302887,-92.965094
1904680,42.8923122,-93.6082337
1905430,43.0302239,-93.8183101
1903780,42.0828465,-95.1376646
1929580,42.3212277,-95.0263912
1914640,41.3573613,-93.5671294
1921240,41.4671154,-93.7017687
1908520,41.6954569,-93.9211783
1930930,41.5669593,-93.7532974
1932010,41.8279049,-93.8976271
1912660,42.2731225,-92.6399879
1919440,41.5315875,-95.9090408
1931110,41.9779445,-96.0410237
1904620,41.9032144,-92.2826057
1905490,41.7323357,-92.4527348
1913380,41.7255041,-92.2670315
1909060,40.8214907,-94.3496753
1903390,43.2848743,-91.4194828
1908730,43.3288715,-91.7447707
1914280,43.3627092,-92.1801856
1923340,43.1104276,-91.5602357
1910050,41.4623495,-94.1370123
1905940,41.3295056,-94.7976669
1923760,41.067099,-94.5973421
1903630,42.1836754,-90.6170627
1908910,42.0333835,-95.3579612
1923190,42.7105004,-94.6486502
1930720,42.9702695,-94.5557637
1907410,41.0245973,-93.7310823
1918930,40.9786986,-91.1374034
1927960,41.2283217,-95.6271888
1921000,42.149042,-92.4607943
1919770,41.1034813,-91.2662761
1905130,42.0909451,-93.9099412
1926640,42.2890433,-93.6887345
1921660,42.0154778,-94.0378498
1922110,41.0049486,-92.4339765
1906240,40.9488707,-92.2471394
1929490,41.1502025,-91.5906614
1911790,43.2591727,-93.6857778
1916110,43.4137697,-93.5225574
1928710,42.9311466,-91.640926
1926790,43.1763224,-91.8471145
1921060,43.4183795,-91.8185521
1928110,43.0950875,-92.0423684
1925200,43.4067463,-92.9353164
1917880,42.9444339,-94.0803372
1914670,41.2185587,-93.7766144
1908970,41.573589,-93.6192017
1926850,41.230229,-93.426966
1906270,41.4750162,-93.4675299
1918750,41.375691,-93.7585395
1912330,43.1158522,-93.6311452
1912510,42.1017344,-93.6555755
1924870,42.1806521,-93.5877475
1925920,42.944013,-93.256357
1906960,43.4006956,-96.1657739
1903480,42.7056451,-95.2993168
1908940,42.6522619,-92.3208979
1909540,42.5629,-92.1899566
1924000,41.0226696,-95.2750084
1913230,41.2059529,-95.1099167
1928050,42.822023,-92.2830274
1904320,42.320255,-95.5307277
1916440,42.4751944,-96.2068654
1931470,42.2499303,-96.164218
1915840,41.3047175,-93.0957862
1909450,42.6507153,-93.5044586
1926730,41.9669866,-92.5507777
1919590,41.5889485,-92.5144516
1920040,41.9340943,-91.4615261
1920820,42.2892327,-91.6419676
1906780,42.1984902,-91.4885906
1923160,41.3906259,-93.275928
1906510,42.5389865,-92.4841101
1930480,42.4619135,-92.3218333
1930990,41.5434314,-91.2661592
1917100,41.8808381,-91.1091025
1927870,41.765959,-91.1651811
1904740,41.7292372,-90.9281194
1909600,41.6051083,-90.8794656
1919200,42.0395119,-90.941466
1911340,41.013708,-91.9240417
1927000,43.4387541,-95.0682773
1914310,42.3177103,-93.3758224
1904440,42.2313218,-92.962782
1913290,42.3688461,-92.8068542
1909120,42.5061013,-92.6427815
1924150,43.3868531,-92.5384394
1910110,42.4606583,-91.7127944
1915330,42.4618452,-92.0604628
1921630,42.6505702,-91.8720513
1930510,41.5878381,-93.8587946
1910340,42.5340145,-95.7145828
1918480,42.2373642,-95.8442943
1913350,42.8046218,-91.1643607
1900031,42.7560967,-95.0227882
1900032,42.5259252,-93.4028478
1930900,42.4827108,-91.4783337
1931350,42.419542,-90.9818296
1903450,42.8292728,-92.8199309
1903570,42.0987177,-91.2929109
1919650,42.2249204,-91.1955308
1906330,42.056496,-94.8891076
1925560,43.2231766,-94.3834688
1910950,43.1017365,-94.651535
1931860,41.3157238,-94.0100359
1900060,42.1003023,-92.7376038
1907470,43.1053984,-95.2774081
1926910,43.1232608,-95.102612
1907980,41.3112006,-91.3864236
1920130,41.4594026,-91.0526017
1929010,41.5048977,-93.9267444
1907110,42.0304158,-95.6616602
1900021,43.3216958,-95.1761205
1916320,40.6454737,-93.9484404
1906900,40.7342817,-93.7992598
1908610,40.7461739,-92.4044487
1928980,40.7591419,-91.990837
1907350,40.7584501,-95.0088281
1913660,43.2167017,-95.5381335
1904860,41.5535314,-90.5051959
1923110,41.6011546,-90.4146965
1906840,42.8304452,-91.4523754
1900024,42.2536615,-94.6670777
1924720,42.4210914,-94.7240297
1903690,41.7352157,-93.6111934
1929310,42.1668968,-92.0173444
1927270,42.6761178,-91.6162719
1930870,42.7918062,-91.9106833
1925320,41.6639829,-93.605958
1928680,41.6348284,-93.7602267
1912690,41.0579415,-95.7462066
1906930,40.5936952,-91.5490845
1919740,40.8498089,-93.5509224
1909480,42.4755166,-90.7289062
1904650,42.2439248,-90.4688167
1918240,41.0266161,-95.5081719
1918510,42.1366632,-90.7444355
1908070,41.8611007,-94.6388148
1913320,41.6825013,-94.5787721
1911070,43.4067776,-94.7581559
1907650,40.7819592,-94.4809478
1908130,41.0090723,-94.7688123
1919860,40.7131873,-94.2092609
1908190,43.0166068,-93.9659972
1905970,42.7890749,-93.4093613
1931680,41.6480491,-91.9741467
1914010,41.3986438,-91.5541199
1907590,41.7293541,-91.7775387
1926580,41.8002107,-91.4925299
1900025,41.7414866,-94.3382121
1918180,41.8713052,-93.8021682
1903150,41.6453645,-94.0467068
1920460,40.9229606,-91.4052088
1912750,42.0592424,-94.6992904
1915210,42.0039015,-94.4445893
1926280,41.3154846,-92.2286196
1926070,40.7355273,-95.3469851
1926670,40.6328167,-95.1133165
1929280,40.972266,-94.9533786
1904080,41.483659,-95.3919969
1931920,41.7617348,-95.7191333
1930960,41.7640828,-95.9623809
1927990,41.5022952,-95.650281
1917460,41.6513109,-95.7885907
1913500,41.6959503,-95.3723424
1904380,41.8280714,-93.1511746
1920610,41.7214055,-93.0196448
1900009,41.7246818,-93.2560863
1913200,41.7526634,-92.7138115
1915630,40.4319511,-91.4446218
1913530,40.7180089,-91.7524017
1903850,43.3635187,-94.5321705
1921120,42.4708383,-93.6105878
1915450,41.6996049,-93.7343263
1900040,41.915823,-92.8510332
1916140,43.4227843,-95.3483603
1900015,43.3966244,-95.6728129
1905790,40.8010378,-91.1609678
1908550,40.8605427,-91.3004281
1929730,41.1516749,-91.1291814
1920760,43.2346254,-93.1514241
1924960,43.039568,-92.929519
1911850,40.7180146,-91.3859906
1919890,40.9454164,-91.5937246
1918840,43.0043093,-96.0252545
1906660,42.2062875,-91.8137136
1903300,42.1570187,-91.6586308
1917220,42.063589,-91.5747921
1918690,42.0286184,-91.5992232
1910500,42.6524501,-91.3218008
1900022,42.2399548,-92.2498054
1929760,42.6765813,-92.1209048
1930540,42.7227469,-92.5226497
1914340,42.3920325,-92.4467826
1915180,42.6354475,-92.4432881
1931830,41.1213298,-91.4171195
1930240,41.2653796,-91.7417618
1903220,42.7574849,-96.497585
1914160,42.6304508,-96.3044076
2009420,37.1834163,-100.3631533
2010170,39.475901,-96.1736954
2009320,39.2963844,-95.7512737
2009510,39.19917,-95.545107
2008340,39.2396954,-94.9243061
2010290,39.4081912,-98.7878417
2012060,39.4454509,-99.2802959
2006580,39.346293,-101.7738545
2004080,39.3744003,-101.351566
2000020,38.5483917,-99.8219371
2003720,38.8042661,-95.2326696
2010800,38.5840498,-95.4272255
2008610,38.5069605,-101.3574327
2005730,37.926991,-96.8245012
2005800,38.8216389,-97.8363996
2005370,37.535758,-98.3650434
2010890,37.6918572,-98.6517154
2008190,37.2110325,-100.6621086
2006180,37.8500723,-94.7236454
2011370,38.8607761,-97.6072599
2012330,39.7599439,-95.0887534
2004290,38.2234063,-95.761584
2008940,38.5344376,-96.9776718
2000003,39.2204382,-96.2941724
2000002,38.5878521,-97.7601472
2013050,37.2407027,-96.9588472
2006000,37.549949,-95.2866424
2004770,37.5206432,-95.1580535
2009720,37.2992555,-101.1681597
2005520,37.1201655,-96.680273
2007750,38.113523,-94.8849275
2000013,38.9470261,-101.249469
2011610,38.9297376,-101.7022121
2006120,37.7841109,-96.268978
2006870,37.9730455,-96.2070746
2011220,37.9041858,-96.5999454
2006270,37.5782693,-95.8987131
2007740,37.9477301,-95.3998448
2008040,38.0887672,-95.2729373
2009660,37.8858214,-95.1763501
2012450,37.8398292,-94.9545438
2006390,38.0498075,-100.7399674
2008280,37.9952276,-101.3678278
